playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478904,2022,Steven Lorentz,SJS,C,4on5,14,698.0,20.0,3.0,0.18,0.03,0.12,0.11,0.14,0.11,47.0,0.74,0.13,0.07,0.08,0.02,0.26,0.44,0.13,0.13,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.15,0.15,0.15,20.0,1.0,4.0,1.0,14.0,3.0,1.0,1.0,15.0,1.0,0.0,2275.0,0.0,0.0,0.0,0.0,1.52,0.2,0.2,0.2,0.2,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07,0.13,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.23,0.23,0.23,8.8,0.92,0.86,0.92,0.86,7.0,5.0,3.0,15.0,0.0,1.0,0.0,8.0,3.0,1.0,0.24,0.38,0.3,0.0,0.0,0.0,15.0,12.0,12.0,0.18,0.3,0.3,0.79,0.79,0.78,0.13,3.5,8.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
8478904,2022,Steven Lorentz,SJS,C,5on4,14,215.0,9.0,2.03,1.0,0.92,1.0,0.84,1.0,0.84,73.0,0.89,0.21,0.1,0.1,0.02,0.38,0.19,0.21,0.21,0.21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.56,0.0,0.24,0.24,0.24,9.0,2.0,1.0,0.0,6.0,1.0,1.0,2.0,5.0,0.0,0.0,2464.0,0.0,0.0,0.0,0.0,4.02,1.02,0.77,1.02,0.77,4.0,1.0,4.0,9.0,0.0,2.0,0.0,2.0,1.0,2.0,0.05,0.2,0.77,0.0,0.0,0.0,9.0,5.0,5.0,0.1,0.76,0.76,0.36,0.36,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.56,68.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8471276,2022,David Krejci,BOS,C,other,10,422.0,7.0,5.72,0.4,0.6,0.38,0.31,0.36,0.39,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,966.0,0.0,0.0,0.0,0.0,5.58,1.24,1.12,1.24,1.12,6.0,2.0,2.0,10.0,1.0,0.0,0.0,3.0,3.0,2.0,0.11,0.43,0.7,0.0,0.0,1.0,10.0,8.0,8.0,0.11,0.0,0.0,1.35,1.35,1.22,10.68,1.85,1.52,1.85,1.52,11.0,3.0,2.0,16.0,2.0,3.0,2.0,8.0,3.0,3.0,0.43,0.38,1.04,0.0,0.0,2.0,16.0,14.0,14.0,0.27,0.87,0.87,1.25,1.25,1.12,3.68,2.46,16.0,35.0,0.18,0.0,1.0,0.0,1.0,0.0
8471276,2022,David Krejci,BOS,C,all,10,10018.0,210.0,7.45,0.64,0.55,0.59,0.5,0.59,0.49,54.0,15.69,3.01,1.19,3.08,0.52,8.38,5.82,2.84,3.04,2.86,3.0,4.0,13.0,9.0,5.0,27.0,9.0,2.0,0.0,2.0,2.0,1.0,8.0,9.0,11.0,20.0,2.0,4.0,53.0,6.0,1.0,7.0,10.0,9.0,3.0,0.38,1.1,1.53,0.0,0.0,2.0,27.21,22.0,22.1,1.0,0.28,0.0,1.25,2.04,2.03,1.94,210.0,53.0,17.0,23.0,117.0,29.0,32.0,36.0,113.0,53.0,46.0,26571.0,4.0,8.0,4.0,6.0,110.66,14.29,13.13,14.34,13.17,113.0,39.0,43.0,195.0,12.0,14.0,4.0,80.0,58.0,14.0,2.12,6.75,5.42,2.0,4.0,6.0,196.68,152.0,153.41,2.03,4.3,4.3,12.02,12.03,11.26,79.88,8.03,7.59,8.01,7.58,83.0,23.0,29.0,135.0,10.0,7.0,2.0,70.0,27.0,9.0,2.25,3.2,2.58,1.0,5.0,4.0,134.09,106.0,104.69,1.25,1.59,1.59,7.69,7.67,7.48,22.79,18.37,398.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0
8471276,2022,David Krejci,BOS,C,5on5,10,7521.0,165.0,7.45,0.51,0.58,0.51,0.54,0.51,0.53,51.0,11.09,1.35,0.88,2.38,0.39,6.27,4.73,1.28,1.38,1.3,2.0,1.0,8.0,8.0,2.0,18.0,4.0,1.0,0.0,1.0,2.0,1.0,5.0,7.0,7.0,15.0,2.0,4.0,48.0,6.0,1.0,6.0,8.0,7.0,1.0,0.28,0.8,0.27,0.0,0.0,1.0,18.21,16.0,16.1,1.0,0.18,0.0,0.41,1.13,1.12,1.11,165.0,32.0,14.0,19.0,100.0,22.0,29.0,25.0,89.0,48.0,43.0,20435.0,4.0,6.0,3.0,6.0,64.24,5.99,5.67,6.04,5.71,65.0,25.0,27.0,117.0,5.0,9.0,2.0,56.0,29.0,5.0,1.49,3.17,1.33,2.0,1.0,2.0,118.68,90.0,91.41,0.95,1.64,1.64,5.3,5.31,5.24,64.84,5.82,5.72,5.8,5.7,66.0,20.0,25.0,111.0,7.0,4.0,0.0,57.0,24.0,5.0,1.7,2.82,1.3,1.0,5.0,1.0,110.08,86.0,84.69,0.92,0.72,0.72,6.02,6.01,5.94,15.21,11.19,326.0,280.0,0.19,0.04,3.0,2.0,3.0,2.0
8471276,2022,David Krejci,BOS,C,4on5,10,148.0,12.0,5.78,1.0,0.11,0.33,0.11,1.0,0.1,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,11.0,1.0,1.0,2.0,8.0,1.0,3.0,3117.0,0.0,0.0,0.0,0.0,0.65,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2.78,8.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8471276,2022,David Krejci,BOS,C,5on4,10,1927.0,26.0,7.45,0.94,0.79,0.9,0.85,0.88,0.82,40.0,3.19,1.45,0.21,0.42,0.08,1.14,0.69,1.42,1.45,1.42,0.0,3.0,3.0,1.0,3.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.03,0.17,1.26,0.0,0.0,1.0,7.0,4.0,4.0,0.0,0.06,0.0,0.84,0.68,0.68,0.67,26.0,20.0,0.0,3.0,3.0,6.0,1.0,6.0,13.0,1.0,0.0,1389.0,0.0,0.0,0.0,0.0,32.82,5.97,5.47,5.97,5.47,33.0,10.0,11.0,54.0,5.0,5.0,2.0,18.0,18.0,7.0,0.39,2.19,3.39,0.0,2.0,3.0,54.0,43.0,43.0,0.79,2.66,2.66,4.09,4.09,3.78,4.37,0.36,0.36,0.36,0.36,6.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,1.0,0.12,0.0,0.24,0.0,0.0,1.0,6.0,6.0,6.0,0.05,0.0,0.0,0.42,0.42,0.42,2.62,0.69,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8477953,2022,Kasperi Kapanen,PIT,R,other,12,217.0,5.0,2.57,1.0,0.39,0.83,0.46,1.0,0.41,34.0,0.7,0.04,0.03,0.16,0.03,0.37,0.37,0.04,0.04,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.05,0.05,0.05,5.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,2.99,0.51,0.51,0.51,0.51,2.0,2.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.15,0.0,0.36,0.0,0.0,0.0,5.0,4.0,4.0,0.06,0.0,0.0,0.57,0.57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,3.64,18.0,21.0,0.0,0.02,0.0,1.0,0.0,1.0
8477953,2022,Kasperi Kapanen,PIT,R,all,12,9281.0,228.0,5.64,0.39,0.56,0.47,0.53,0.48,0.53,103.0,13.97,1.4,0.89,2.94,0.41,7.38,5.98,1.36,1.43,1.39,4.0,0.0,15.0,4.0,5.0,24.0,5.0,1.0,2.0,0.0,3.0,0.0,7.0,6.0,14.0,18.0,0.0,0.0,1.0,17.0,3.0,5.0,14.0,2.0,3.0,0.43,0.17,0.8,0.0,1.0,0.0,25.23,19.0,19.62,2.0,0.19,0.44,0.52,1.06,1.1,1.06,228.0,21.0,34.0,40.0,133.0,35.0,32.0,30.0,131.0,1.0,4.0,34325.0,0.0,6.0,3.0,2.0,74.8,6.21,6.11,6.32,6.22,80.0,28.0,34.0,142.0,5.0,9.0,1.0,85.0,16.0,7.0,2.19,1.99,2.03,1.0,3.0,1.0,145.68,108.0,109.74,1.06,1.25,1.25,6.01,6.08,6.0,84.9,9.62,8.69,9.54,8.61,94.0,25.0,38.0,157.0,10.0,13.0,2.0,80.0,26.0,13.0,2.35,2.99,4.28,2.0,4.0,4.0,154.6,119.0,117.24,1.49,3.43,3.43,7.67,7.56,7.18,39.6,31.22,632.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0
8477953,2022,Kasperi Kapanen,PIT,R,5on5,12,7764.0,185.0,5.64,0.43,0.57,0.54,0.51,0.54,0.52,100.0,12.44,1.35,0.85,2.73,0.37,6.77,4.93,1.31,1.38,1.34,4.0,0.0,13.0,4.0,5.0,22.0,5.0,1.0,2.0,0.0,2.0,0.0,7.0,5.0,12.0,16.0,0.0,0.0,1.0,17.0,1.0,5.0,12.0,2.0,3.0,0.39,0.17,0.8,0.0,1.0,0.0,23.23,17.0,17.62,2.0,0.18,0.44,0.52,1.01,1.04,1.0,185.0,18.0,26.0,37.0,104.0,35.0,22.0,23.0,105.0,1.0,2.0,26901.0,0.0,6.0,3.0,2.0,70.32,5.69,5.59,5.8,5.7,76.0,26.0,33.0,135.0,5.0,9.0,1.0,80.0,16.0,6.0,2.02,1.99,1.68,1.0,3.0,1.0,138.68,102.0,103.74,0.99,1.25,1.25,5.42,5.5,5.42,62.79,7.56,6.67,7.48,6.58,67.0,20.0,30.0,117.0,8.0,11.0,2.0,57.0,20.0,10.0,1.89,2.38,3.29,2.0,3.0,3.0,114.6,87.0,85.24,0.97,3.17,3.17,5.36,5.25,4.89,25.07,18.84,464.0,439.0,0.0,0.04,2.0,4.0,0.0,2.0
8477953,2022,Kasperi Kapanen,PIT,R,4on5,12,1273.0,37.0,5.64,0.01,0.15,0.05,0.17,0.06,0.18,39.0,0.84,0.01,0.01,0.05,0.02,0.24,0.68,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,37.0,1.0,8.0,2.0,26.0,0.0,10.0,6.0,21.0,0.0,0.0,2317.0,0.0,0.0,0.0,0.0,1.48,0.01,0.01,0.01,0.01,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.02,0.02,0.02,21.0,1.97,1.94,1.97,1.94,25.0,5.0,7.0,37.0,2.0,1.0,0.0,21.0,6.0,3.0,0.37,0.61,0.99,0.0,1.0,1.0,37.0,30.0,30.0,0.49,0.26,0.26,2.21,2.21,2.18,0.88,5.12,14.0,66.0,0.04,0.0,3.0,0.0,2.0,0.0
8477953,2022,Kasperi Kapanen,PIT,R,5on4,12,27.0,1.0,-0.41,0.0,0.97,0.0,0.93,0.0,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.09,0.09,0.09,0.09,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.01,0.01,0.11,0.11,0.1,2.63,0.09,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8478502,2022,Dennis Gilbert,CGY,D,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478502,2022,Dennis Gilbert,CGY,D,all,1,688.0,17.0,0.25,0.47,0.66,0.58,0.56,0.67,0.63,6.0,1.94,0.04,0.09,0.68,0.07,1.3,0.82,0.04,0.05,0.05,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.18,3.0,3.17,0.0,0.02,0.05,0.0,0.06,0.07,0.07,17.0,3.0,0.0,0.0,14.0,3.0,4.0,2.0,8.0,0.0,0.0,2912.0,5.0,5.0,1.0,0.0,10.09,0.49,0.49,0.52,0.52,8.0,6.0,1.0,15.0,0.0,1.0,0.0,12.0,2.0,0.0,0.27,0.23,0.0,0.0,0.0,0.0,15.46,14.0,14.41,0.1,0.05,0.05,0.55,0.58,0.58,5.15,0.56,0.51,0.55,0.51,4.0,3.0,4.0,11.0,0.0,2.0,0.0,6.0,0.0,1.0,0.2,0.0,0.35,0.0,0.0,0.0,11.01,7.0,7.07,0.06,0.4,0.4,0.22,0.21,0.21,2.96,1.53,47.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8478502,2022,Dennis Gilbert,CGY,D,5on5,1,677.0,15.0,0.25,0.46,0.59,0.54,0.54,0.65,0.62,6.0,1.94,0.04,0.09,0.68,0.07,1.3,0.82,0.04,0.05,0.05,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.18,3.0,3.17,0.0,0.02,0.05,0.0,0.06,0.07,0.07,15.0,3.0,0.0,0.0,12.0,3.0,4.0,2.0,6.0,0.0,0.0,1995.0,5.0,5.0,1.0,0.0,9.33,0.47,0.47,0.5,0.49,8.0,5.0,0.0,13.0,0.0,1.0,0.0,11.0,2.0,0.0,0.24,0.23,0.0,0.0,0.0,0.0,13.46,13.0,13.41,0.1,0.05,0.05,0.52,0.55,0.55,5.15,0.56,0.51,0.55,0.51,4.0,3.0,4.0,11.0,0.0,2.0,0.0,6.0,0.0,1.0,0.2,0.0,0.35,0.0,0.0,0.0,11.01,7.0,7.07,0.06,0.4,0.4,0.22,0.21,0.21,1.61,1.09,32.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
8478502,2022,Dennis Gilbert,CGY,D,4on5,1,11.0,2.0,0.25,1.0,0.34,1.0,0.33,1.0,0.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.75,0.02,0.02,0.02,0.02,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.22,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8478502,2022,Dennis Gilbert,CGY,D,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480056,2022,Jack Rathbone,VAN,D,other,5,90.0,2.0,-1.13,0.0,0.65,0.33,0.67,0.0,0.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.93,0.93,0.93,0.93,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.93,0.93,0.93,0.92,0.49,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8480056,2022,Jack Rathbone,VAN,D,all,5,4742.0,105.0,-0.93,0.47,0.44,0.41,0.39,0.4,0.38,28.0,5.06,0.22,0.24,1.45,0.15,2.72,2.22,0.22,0.2,0.2,0.0,1.0,5.0,2.0,5.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,10.98,7.0,6.38,2.0,0.05,0.0,0.0,0.27,0.25,0.25,105.0,12.0,6.0,14.0,73.0,11.0,14.0,19.0,61.0,0.0,0.0,13258.0,0.0,2.0,1.0,3.0,33.68,4.51,4.38,4.54,4.41,35.0,11.0,20.0,66.0,7.0,5.0,1.0,30.0,9.0,7.0,0.92,1.08,2.5,0.0,4.0,3.0,65.03,46.0,45.35,0.54,1.44,1.44,3.61,3.62,3.57,50.3,5.18,5.0,5.29,5.11,44.0,26.0,24.0,94.0,4.0,4.0,0.0,48.0,17.0,5.0,1.37,1.97,1.84,0.0,2.0,2.0,95.27,70.0,71.25,0.69,0.66,0.66,5.21,5.32,5.18,9.83,12.7,154.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0
