lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84751718478451,2022,Ekman-Larsson-Bear,VAN,pairing,5on5,4,1532.0,22.0,0.58,0.54,0.63,15.24,1.24,1.05,4.18,0.56,9.07,5.9,1.1,1.24,1.09,22.0,0.0,4.0,26.0,2.0,2.0,1.0,6.0,2.0,4.0,6.0,20.0,20.0,5.0,13.0,19.0,7.0,3.0,7.0,17.0,4.0,1.0,0.53,0.47,0.24,1.0,0.0,1.0,26.71,22.0,22.37,6.0,0.22,0.34,0.34,1.11,1.12,0.97,9.66,0.9,0.57,2.31,0.34,4.61,4.27,0.9,0.91,0.9,12.0,1.0,9.0,22.0,1.0,1.0,0.0,2.0,0.0,3.0,6.0,11.0,12.0,2.0,4.0,13.0,7.0,3.0,2.0,11.0,1.0,1.0,0.37,0.1,0.43,1.0,0.0,0.0,21.09,13.0,12.8,1.0,0.12,0.43,0.43,0.59,0.6,0.59
84757908479945,2022,Bayreuther-Gudbranson,CBJ,pairing,5on5,1,692.0,1.0,0.38,0.45,0.44,4.72,0.33,0.32,0.98,0.16,3.13,2.07,0.33,0.3,0.29,6.0,1.0,3.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,5.0,5.0,1.0,1.0,6.0,1.0,0.0,0.24,0.1,0.0,0.0,0.0,0.0,8.65,7.0,6.25,0.0,0.07,0.1,0.1,0.3,0.27,0.27,6.16,0.53,0.39,1.34,0.2,3.79,2.75,0.53,0.58,0.57,6.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,6.0,9.0,1.0,2.0,6.0,7.0,1.0,1.0,6.0,3.0,0.0,0.23,0.31,0.0,0.0,0.0,0.0,13.27,9.0,9.73,0.0,0.08,0.0,0.0,0.61,0.66,0.66
84763728477499,2022,Seeler-Ristolainen,PHI,pairing,5on5,3,1481.0,9.0,0.45,0.37,0.41,8.49,0.76,0.59,2.17,0.27,4.87,3.34,0.73,0.76,0.73,10.0,2.0,3.0,15.0,3.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,9.0,5.0,13.0,15.0,23.0,4.0,5.0,8.0,4.0,0.0,0.28,0.48,0.0,1.0,2.0,0.0,15.38,12.0,12.1,5.0,0.12,0.0,0.0,0.88,0.88,0.84,12.46,0.94,0.78,3.1,0.43,6.77,4.98,0.91,1.01,0.98,12.0,5.0,9.0,26.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,9.0,14.0,5.0,13.0,17.0,13.0,0.0,4.0,14.0,1.0,2.0,0.34,0.12,0.49,1.0,1.0,1.0,26.38,17.0,17.63,3.0,0.16,0.28,0.28,0.82,0.87,0.85
847167584758108477404,2022,Guentzel-Crosby-Rust,PIT,line,5on5,5,3158.0,22.0,0.7,0.62,0.58,37.16,4.41,2.83,8.15,1.31,20.18,15.13,4.03,4.4,4.03,39.0,13.0,22.0,74.0,5.0,4.0,0.0,7.0,1.0,20.0,15.0,34.0,47.0,3.0,6.0,34.0,29.0,7.0,11.0,35.0,11.0,6.0,1.29,1.36,1.76,2.0,1.0,2.0,74.38,52.0,52.04,5.0,0.59,0.97,0.97,4.03,4.03,3.87,26.33,1.93,1.91,6.71,0.92,14.9,10.64,1.92,1.91,1.89,27.0,10.0,9.0,46.0,4.0,2.0,0.0,7.0,0.0,15.0,9.0,23.0,33.0,1.0,2.0,33.0,17.0,10.0,5.0,31.0,5.0,1.0,1.12,0.6,0.21,2.0,1.0,1.0,45.02,37.0,36.3,3.0,0.39,0.09,0.09,2.23,2.2,2.19
847488484781338483515,2022,Hoffman-Evans-Slafkovsky,MTL,line,5on5,2,1037.0,8.0,0.6,0.7,0.71,10.59,0.44,0.57,3.09,0.38,5.98,4.54,0.44,0.42,0.42,13.0,2.0,6.0,21.0,1.0,1.0,0.0,2.0,0.0,6.0,5.0,12.0,14.0,0.0,0.0,9.0,3.0,2.0,3.0,14.0,1.0,0.0,0.33,0.11,0.0,1.0,0.0,0.0,21.81,15.0,14.95,3.0,0.12,0.04,0.04,0.51,0.5,0.5,4.39,0.3,0.32,0.95,0.13,2.62,1.7,0.29,0.32,0.32,5.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,6.0,0.0,0.0,9.0,13.0,2.0,5.0,5.0,1.0,0.0,0.16,0.13,0.0,0.0,0.0,0.0,8.78,6.0,6.25,5.0,0.07,0.0,0.0,0.36,0.39,0.38
84799768482655,2022,Moser-Valimaki,ARI,pairing,5on5,10,5331.0,37.0,0.57,0.51,0.55,42.67,3.83,2.65,9.66,1.29,23.14,17.42,3.71,3.88,3.76,43.0,15.0,14.0,72.0,6.0,1.0,1.0,9.0,0.0,22.0,20.0,37.0,52.0,14.0,28.0,59.0,46.0,7.0,21.0,42.0,14.0,2.0,1.42,1.65,0.76,3.0,2.0,1.0,73.18,58.0,59.05,11.0,0.55,0.54,0.54,3.84,3.85,3.79,34.76,2.89,2.21,8.59,1.15,18.65,14.51,2.83,2.88,2.83,35.0,13.0,20.0,68.0,2.0,2.0,1.0,8.0,2.0,18.0,16.0,33.0,46.0,7.0,14.0,51.0,50.0,8.0,20.0,38.0,7.0,3.0,1.23,0.89,0.76,0.0,2.0,0.0,68.05,48.0,47.48,9.0,0.46,0.35,0.35,2.99,3.0,2.96
847740984774938477933,2022,Verhaeghe-Barkov-Reinhart,FLA,line,5on5,11,4323.0,47.0,0.56,0.58,0.55,36.55,2.78,2.38,8.46,1.16,21.47,15.75,2.74,2.85,2.81,37.0,15.0,14.0,66.0,2.0,3.0,0.0,6.0,1.0,17.0,23.0,35.0,50.0,6.0,12.0,52.0,13.0,5.0,11.0,39.0,12.0,1.0,1.26,1.31,0.21,1.0,1.0,0.0,67.48,52.0,53.06,7.0,0.48,0.3,0.3,2.96,3.03,3.01,30.15,2.16,1.95,7.34,1.02,16.95,12.57,2.12,2.16,2.11,35.0,7.0,6.0,48.0,3.0,3.0,0.0,13.0,1.0,11.0,11.0,32.0,39.0,11.0,22.0,40.0,44.0,10.0,8.0,34.0,7.0,1.0,0.97,0.94,0.25,1.0,1.0,1.0,47.83,42.0,41.93,5.0,0.4,0.33,0.33,2.23,2.22,2.2
84768918478443,2022,Grzelcyk-Carlo,BOS,pairing,5on5,7,2629.0,38.0,0.64,0.55,0.56,21.08,2.05,1.27,5.11,0.68,10.48,8.41,1.92,2.1,1.97,22.0,6.0,12.0,40.0,4.0,3.0,0.0,5.0,0.0,5.0,11.0,18.0,24.0,6.0,18.0,21.0,19.0,5.0,6.0,20.0,4.0,4.0,0.58,0.42,1.06,4.0,0.0,0.0,41.37,28.0,28.97,3.0,0.26,0.86,0.86,1.46,1.52,1.48,16.44,1.15,0.99,3.64,0.52,8.77,6.93,1.15,1.12,1.12,15.0,7.0,11.0,33.0,2.0,0.0,0.0,3.0,1.0,8.0,8.0,13.0,20.0,4.0,14.0,19.0,30.0,8.0,5.0,18.0,3.0,1.0,0.52,0.4,0.23,2.0,0.0,0.0,31.8,22.0,21.33,2.0,0.2,0.0,0.0,1.35,1.32,1.31
84774628480184,2022,Hagg-Lindstrom,DET,pairing,5on5,9,6723.0,23.0,0.43,0.4,0.39,42.88,4.03,2.95,10.53,1.39,24.06,16.05,3.9,4.02,3.9,44.0,15.0,21.0,80.0,3.0,7.0,2.0,11.0,1.0,15.0,22.0,41.0,56.0,10.0,20.0,53.0,61.0,9.0,22.0,43.0,11.0,5.0,0.98,1.48,1.56,0.0,1.0,2.0,79.98,59.0,58.61,10.0,0.61,1.67,1.67,2.97,2.92,2.89,67.44,5.24,4.44,15.95,2.14,36.51,26.73,4.96,5.24,4.97,65.0,26.0,31.0,122.0,8.0,3.0,1.0,11.0,2.0,41.0,26.0,57.0,83.0,4.0,8.0,60.0,55.0,9.0,24.0,73.0,14.0,4.0,2.29,1.65,1.3,4.0,4.0,0.0,122.58,91.0,91.61,16.0,0.92,0.93,0.93,5.23,5.29,5.12
847691384785858482077,2022,Holloway-Shore-Ryan,EDM,line,5on5,5,1146.0,27.0,0.37,0.48,0.43,6.04,0.6,0.43,1.5,0.33,3.74,2.41,0.58,0.59,0.58,7.0,2.0,6.0,15.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,7.0,4.0,8.0,9.0,17.0,2.0,6.0,6.0,3.0,0.0,0.17,0.43,0.0,0.0,2.0,0.0,14.94,9.0,8.78,2.0,0.09,0.0,0.0,0.69,0.68,0.66,9.37,1.02,0.66,2.42,0.28,4.37,3.26,0.92,0.99,0.9,8.0,4.0,4.0,16.0,1.0,1.0,0.0,2.0,0.0,3.0,5.0,7.0,11.0,2.0,4.0,11.0,20.0,3.0,3.0,8.0,3.0,1.0,0.29,0.46,0.27,1.0,0.0,0.0,15.59,12.0,11.9,1.0,0.14,0.19,0.19,0.96,0.94,0.9
84718738478415,2022,Zboril-Stralman,BOS,pairing,5on5,1,784.0,2.0,0.67,0.63,0.58,5.32,0.71,0.34,1.15,0.19,2.32,2.28,0.69,0.74,0.72,5.0,2.0,5.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,6.0,1.0,2.0,4.0,6.0,1.0,4.0,3.0,3.0,1.0,0.09,0.39,0.24,0.0,1.0,0.0,11.71,7.0,7.0,3.0,0.07,0.24,0.24,0.55,0.57,0.57,3.61,0.35,0.28,0.7,0.11,2.12,1.43,0.35,0.36,0.36,5.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,1.0,2.0,5.0,11.0,2.0,4.0,2.0,3.0,0.0,0.06,0.29,0.0,0.0,1.0,0.0,7.32,5.0,5.24,2.0,0.06,0.0,0.0,0.41,0.42,0.42
84769588477488,2022,Slavin-Pesce,CAR,pairing,5on5,10,623.0,59.0,0.25,0.38,0.5,3.68,0.12,0.18,1.08,0.13,1.94,1.55,0.12,0.12,0.12,3.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,1.0,8.0,1.0,3.0,5.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,5.05,5.0,5.05,1.0,0.04,0.0,0.04,0.11,0.11,0.11,4.01,0.36,0.24,1.03,0.12,1.77,1.48,0.36,0.35,0.35,5.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,0.0,2.0,6.0,2.0,0.0,3.0,2.0,0.0,0.07,0.3,0.0,0.0,0.0,0.0,8.08,5.0,5.03,0.0,0.05,0.0,0.0,0.41,0.4,0.4
84734468477073,2022,Macdermid-Johnson,COL,pairing,5on5,2,873.0,7.0,0.69,0.47,0.54,5.71,0.63,0.4,1.27,0.17,2.36,2.17,0.62,0.67,0.66,6.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,7.0,0.0,0.0,6.0,7.0,1.0,1.0,4.0,3.0,0.0,0.18,0.45,0.0,0.0,0.0,0.0,8.71,7.0,7.34,0.0,0.09,0.13,0.13,0.59,0.63,0.63,4.06,0.28,0.23,1.1,0.14,2.55,1.7,0.28,0.28,0.28,6.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,6.0,6.0,0.0,0.0,2.0,3.0,2.0,1.0,5.0,1.0,0.0,0.17,0.1,0.0,0.0,0.0,0.0,8.64,6.0,5.91,0.0,0.05,0.0,0.0,0.32,0.33,0.32
84717248480058,2022,Joseph-Letang,PIT,pairing,5on5,10,1685.0,46.0,0.55,0.49,0.5,16.2,2.67,1.19,3.54,0.49,7.44,5.68,2.24,2.69,2.26,18.0,3.0,5.0,26.0,0.0,3.0,0.0,3.0,1.0,7.0,7.0,18.0,21.0,2.0,4.0,14.0,14.0,6.0,6.0,10.0,7.0,4.0,0.3,0.96,1.41,0.0,0.0,0.0,27.14,21.0,21.52,2.0,0.25,0.88,0.88,2.04,2.06,2.02,15.57,2.16,1.28,3.54,0.53,7.99,5.5,1.95,2.09,1.89,15.0,6.0,6.0,27.0,0.0,4.0,0.0,1.0,1.0,7.0,8.0,15.0,21.0,3.0,6.0,11.0,10.0,7.0,5.0,13.0,4.0,4.0,0.46,0.49,1.21,0.0,0.0,0.0,26.33,21.0,20.75,2.0,0.27,1.21,1.21,1.22,1.2,1.17
847646884775008481624,2022,Miller-Horvat-Mikheyev,VAN,line,5on5,4,855.0,42.0,0.59,0.33,0.3,4.6,0.62,0.34,1.08,0.15,2.18,1.62,0.58,0.62,0.58,4.0,2.0,3.0,9.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,8.0,9.0,0.0,3.0,4.0,1.0,1.0,0.15,0.11,0.37,1.0,0.0,0.0,8.88,6.0,5.88,3.0,0.07,0.37,0.37,0.33,0.32,0.32,9.34,0.44,0.57,2.78,0.31,5.76,4.14,0.43,0.47,0.46,12.0,2.0,4.0,18.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,12.0,14.0,0.0,0.0,12.0,2.0,2.0,0.0,12.0,2.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,19.35,14.0,14.98,0.0,0.12,0.0,0.0,0.56,0.6,0.58
84772448480172,2022,Rutta-Ruhwedel,PIT,pairing,5on5,3,672.0,25.0,0.71,0.5,0.6,6.77,0.63,0.4,1.83,0.22,3.37,2.56,0.61,0.61,0.59,4.0,5.0,2.0,11.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,9.0,2.0,4.0,3.0,5.0,2.0,0.0,7.0,1.0,1.0,0.17,0.1,0.36,0.0,0.0,0.0,10.27,9.0,8.68,0.0,0.08,0.36,0.36,0.35,0.35,0.33,4.18,0.26,0.26,0.87,0.13,2.46,2.02,0.25,0.26,0.24,4.0,2.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,8.0,5.0,1.0,1.0,5.0,1.0,0.0,0.16,0.1,0.0,0.0,1.0,0.0,11.59,6.0,6.05,1.0,0.05,0.0,0.0,0.31,0.31,0.3
847742984808218482078,2022,Raymond-Copp-Zadina,DET,line,5on5,5,1358.0,30.0,0.41,0.53,0.46,8.99,0.8,0.63,2.28,0.3,4.53,3.46,0.8,0.87,0.87,10.0,2.0,9.0,21.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,10.0,12.0,1.0,0.0,8.0,6.0,2.0,2.0,10.0,0.0,2.0,0.37,0.0,0.44,0.0,0.0,0.0,22.4,12.0,13.05,2.0,0.13,0.05,0.05,0.88,0.95,0.95,11.29,1.14,0.73,2.62,0.33,5.29,3.89,1.09,1.15,1.09,11.0,3.0,5.0,19.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,10.0,13.0,2.0,4.0,14.0,8.0,2.0,5.0,9.0,3.0,2.0,0.23,0.4,0.5,0.0,0.0,1.0,18.78,14.0,13.81,2.0,0.15,0.5,0.5,0.78,0.77,0.77
84745688478465,2022,Brisebois-Schenn,VAN,pairing,5on5,3,2007.0,8.0,0.69,0.42,0.46,17.9,2.34,1.4,3.94,0.57,8.59,6.17,2.17,2.35,2.18,15.0,8.0,2.0,25.0,2.0,4.0,0.0,1.0,0.0,3.0,13.0,13.0,21.0,4.0,11.0,17.0,18.0,3.0,2.0,14.0,3.0,6.0,0.5,0.35,1.49,0.0,0.0,2.0,25.37,23.0,23.38,0.0,0.3,0.94,0.94,1.7,1.72,1.7,18.69,1.04,1.1,5.34,0.64,11.14,7.75,1.02,1.03,1.01,19.0,8.0,7.0,34.0,2.0,2.0,0.0,3.0,0.0,10.0,10.0,17.0,25.0,1.0,5.0,22.0,8.0,1.0,3.0,23.0,4.0,0.0,0.5,0.54,0.0,0.0,2.0,0.0,33.68,27.0,26.82,1.0,0.22,0.17,0.17,1.09,1.09,1.08
84801928480887,2022,Harris-Kovacevic,MTL,pairing,5on5,12,9596.0,22.0,0.53,0.54,0.52,77.89,6.68,5.12,18.2,2.53,43.34,32.13,6.58,6.72,6.62,83.0,25.0,43.0,151.0,8.0,8.0,4.0,18.0,0.0,34.0,40.0,75.0,100.0,7.0,14.0,64.0,38.0,27.0,28.0,84.0,16.0,8.0,2.37,1.84,2.46,1.0,2.0,5.0,150.31,108.0,107.17,21.0,1.05,2.45,1.91,5.82,5.78,5.74,70.58,6.04,4.57,16.84,2.33,39.68,29.53,5.85,6.06,5.87,69.0,30.0,30.0,129.0,4.0,6.0,2.0,17.0,2.0,36.0,34.0,65.0,95.0,9.0,18.0,59.0,76.0,19.0,50.0,73.0,21.0,5.0,2.02,2.61,1.41,1.0,2.0,1.0,128.82,99.0,98.47,45.0,0.94,1.56,1.56,5.42,5.43,5.35
84745908475200,2022,Orlov-Carlson,WSH,pairing,5on5,9,3873.0,36.0,0.43,0.5,0.54,48.34,3.67,3.15,10.94,1.51,26.26,20.47,3.56,3.67,3.56,41.0,25.0,17.0,83.0,5.0,2.0,0.0,10.0,2.0,22.0,25.0,36.0,61.0,5.0,10.0,29.0,39.0,8.0,8.0,52.0,11.0,3.0,1.66,1.26,0.76,4.0,1.0,0.0,83.48,66.0,66.1,3.0,0.65,0.33,0.33,3.99,4.01,3.91,41.52,4.82,2.81,9.51,1.45,22.1,15.31,4.58,4.72,4.49,44.0,12.0,26.0,82.0,4.0,5.0,2.0,5.0,1.0,18.0,23.0,40.0,52.0,6.0,12.0,35.0,13.0,5.0,13.0,33.0,17.0,6.0,0.95,2.21,1.66,0.0,1.0,3.0,80.14,56.0,55.35,8.0,0.58,1.24,1.24,4.16,4.06,4.0
847579484789758480848,2022,Marchment-Seguin-Dellandrea,DAL,line,5on5,8,2453.0,59.0,0.57,0.45,0.44,19.36,2.15,1.31,4.32,0.62,10.75,7.85,2.09,2.25,2.19,12.0,15.0,11.0,38.0,1.0,1.0,0.0,4.0,0.0,10.0,11.0,11.0,26.0,3.0,6.0,15.0,27.0,8.0,11.0,18.0,7.0,2.0,0.72,0.95,0.48,0.0,1.0,0.0,39.91,27.0,28.14,7.0,0.27,0.22,0.22,2.21,2.31,2.28,23.97,1.64,1.56,5.62,0.77,14.27,10.14,1.62,1.6,1.58,26.0,8.0,12.0,46.0,1.0,0.0,0.0,5.0,0.0,16.0,12.0,25.0,33.0,4.0,16.0,20.0,27.0,9.0,4.0,28.0,6.0,0.0,0.96,0.69,0.0,1.0,0.0,0.0,45.14,34.0,33.1,3.0,0.32,0.0,0.0,1.96,1.91,1.89
84790268479410,2022,Sergachev-Myers,TBL,pairing,5on5,6,649.0,45.0,0.62,0.71,0.69,6.11,0.36,0.4,1.49,0.22,3.68,2.84,0.36,0.38,0.38,7.0,2.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,9.0,2.0,4.0,0.0,4.0,1.0,1.0,8.0,1.0,0.0,0.28,0.09,0.0,0.0,0.0,0.0,10.13,9.0,9.12,0.0,0.08,0.0,0.0,0.44,0.46,0.46,3.04,0.22,0.21,0.79,0.1,1.59,1.08,0.22,0.22,0.22,2.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,0.11,0.11,0.0,0.0,1.0,0.0,4.02,4.0,4.02,0.0,0.04,0.0,0.0,0.26,0.26,0.26
84764228478415,2022,Reilly-Zboril,BOS,pairing,5on5,7,2815.0,29.0,0.55,0.48,0.46,20.34,1.56,1.41,4.97,0.63,10.62,7.81,1.55,1.53,1.52,16.0,11.0,10.0,37.0,1.0,1.0,0.0,4.0,1.0,4.0,16.0,15.0,26.0,3.0,6.0,20.0,36.0,3.0,7.0,18.0,9.0,0.0,0.5,1.06,0.0,0.0,1.0,0.0,36.81,27.0,26.97,3.0,0.29,0.02,0.02,1.83,1.8,1.78,22.93,1.26,1.39,5.45,0.72,12.94,10.24,1.26,1.28,1.28,24.0,8.0,8.0,40.0,1.0,1.0,0.0,10.0,0.0,9.0,11.0,23.0,31.0,3.0,6.0,24.0,28.0,8.0,5.0,27.0,5.0,0.0,0.7,0.57,0.0,0.0,1.0,0.0,39.94,32.0,32.05,4.0,0.28,0.01,0.01,1.54,1.55,1.55
84752188478851,2022,Ekholm-Carrier,NSH,pairing,5on5,6,2863.0,27.0,0.66,0.59,0.59,27.36,3.33,2.01,7.08,0.98,15.13,10.47,3.19,3.35,3.21,25.0,14.0,13.0,52.0,1.0,5.0,1.0,6.0,0.0,10.0,17.0,24.0,38.0,4.0,8.0,34.0,42.0,6.0,3.0,27.0,9.0,3.0,1.02,1.17,1.14,0.0,0.0,1.0,51.71,39.0,39.24,2.0,0.42,1.21,1.21,2.54,2.56,2.54,19.79,1.73,1.38,4.74,0.78,10.71,7.65,1.67,1.74,1.69,19.0,8.0,9.0,36.0,1.0,1.0,0.0,8.0,0.0,8.0,9.0,18.0,26.0,2.0,4.0,25.0,36.0,2.0,14.0,20.0,5.0,2.0,0.58,0.6,0.55,0.0,1.0,0.0,35.23,27.0,26.46,9.0,0.29,0.34,0.34,1.68,1.65,1.6
84706008476525,2022,Suter-Miller,DAL,pairing,5on5,11,830.0,88.0,0.56,0.5,0.47,5.03,0.56,0.35,1.08,0.16,2.79,2.06,0.56,0.55,0.55,5.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,7.0,2.0,7.0,1.0,2.0,0.0,5.0,4.0,3.0,0.0,0.09,0.47,0.0,0.0,0.0,0.0,8.96,7.0,7.02,3.0,0.07,0.0,0.0,0.63,0.62,0.62,5.97,0.45,0.41,1.4,0.19,3.16,2.4,0.44,0.43,0.43,6.0,2.0,1.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,6.0,8.0,1.0,5.0,2.0,3.0,3.0,2.0,6.0,2.0,0.0,0.14,0.3,0.0,0.0,0.0,0.0,8.58,8.0,7.66,2.0,0.09,0.0,0.0,0.53,0.52,0.51
84752798476874,2022,Chiarot-Maatta,DET,pairing,5on5,10,797.0,54.0,0.27,0.42,0.38,5.58,0.2,0.33,1.71,0.25,3.79,2.71,0.2,0.2,0.2,4.0,5.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,1.0,3.0,2.0,1.0,8.0,1.0,0.0,0.12,0.08,0.0,0.0,0.0,0.0,12.52,9.0,8.76,1.0,0.07,0.0,0.0,0.27,0.27,0.26,10.66,0.56,0.63,2.77,0.32,6.18,4.54,0.56,0.56,0.55,11.0,4.0,3.0,18.0,2.0,1.0,0.0,2.0,0.0,2.0,8.0,9.0,13.0,0.0,0.0,2.0,3.0,3.0,2.0,13.0,2.0,0.0,0.39,0.17,0.0,2.0,0.0,0.0,18.11,15.0,15.03,1.0,0.13,0.04,0.04,0.65,0.65,0.65
84740138479410,2022,Sergachev-Cole,TBL,pairing,5on5,10,1109.0,85.0,0.64,0.47,0.48,10.19,1.17,0.72,2.34,0.27,4.72,3.78,1.16,1.18,1.17,12.0,1.0,1.0,14.0,1.0,1.0,0.0,5.0,0.0,3.0,3.0,11.0,12.0,0.0,0.0,4.0,10.0,2.0,4.0,8.0,3.0,2.0,0.2,0.41,0.56,0.0,0.0,1.0,14.12,13.0,13.14,1.0,0.15,0.27,0.27,1.05,1.06,1.06,10.23,0.67,0.6,2.39,0.32,5.44,4.58,0.64,0.71,0.67,11.0,3.0,2.0,16.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,11.0,14.0,1.0,2.0,4.0,10.0,3.0,1.0,12.0,2.0,0.0,0.32,0.35,0.0,0.0,0.0,0.0,16.11,14.0,14.12,0.0,0.12,0.0,0.15,0.63,0.66,0.66
847519384800028480188,2022,Zetterlund-Hischier-Tatar,NJD,line,5on5,7,3631.0,18.0,0.72,0.63,0.65,43.87,3.64,2.63,11.23,1.4,23.39,17.72,3.52,3.8,3.69,47.0,13.0,15.0,75.0,4.0,3.0,1.0,16.0,1.0,24.0,12.0,43.0,56.0,4.0,8.0,40.0,16.0,11.0,7.0,45.0,13.0,2.0,1.22,1.84,0.58,0.0,4.0,0.0,80.71,60.0,63.85,6.0,0.54,0.56,0.46,3.71,3.9,3.79,22.08,1.39,1.41,6.12,0.97,12.67,9.44,1.37,1.33,1.32,21.0,11.0,12.0,44.0,1.0,2.0,0.0,3.0,0.0,13.0,13.0,20.0,31.0,4.0,8.0,32.0,40.0,7.0,9.0,25.0,7.0,0.0,0.59,0.79,0.0,0.0,1.0,0.0,41.7,32.0,30.68,7.0,0.29,0.15,0.15,1.53,1.47,1.47
